ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM
68,36,328300,7390865,00680562,0,113.192661,562,1,05102018,1,1,1,2,1,006805621,0,113.192661,1,2,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,33.0,2016.0,,,4209.08,3,00680562102,0,107.174518,2,4,35,1,1,5,1,3,,,,,,,339.0,36.0,325005.0,7393019.0,2.0,2.0,4.0,11.0,3.0,,,,,,,,,,2.0,176.151615,5.0,2,339.0,36.0,-46.714529769143965,-23.56348591292999,68.0,36.0,-46.68250544298042,-23.583286405072,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,14.0,0.0,1.0,14.0,35.0,1.0,35.0,15.0,4.0,,,,1.0,1.0,3.0,26723
68,36,328462,7390900,00680609,1,113.192661,609,1,18092018,1,1,1,2,1,006806091,1,113.192661,1,2,2,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,1.0,45.0,2018.0,,,8046.56,3,00680609101,1,107.174518,1,1,31,1,1,5,1,3,,,,,,,300.0,36.0,326645.0,7386650.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,1.0,176.151615,2.0,2,68.0,36.0,-46.680914494213404,-23.582987581052137,300.0,36.0,-46.69920785850568,-23.6211655243824,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,30.0,1.0,10.0,0.0,1.0,30.0,15.0,4.0,,,,7.0,1.0,3.0,26740
68,36,328462,7390900,00680609,0,113.192661,609,1,18092018,1,1,1,2,1,006806091,0,113.192661,1,2,2,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,1.0,45.0,2018.0,,,8046.56,3,00680609101,0,107.174518,1,1,31,1,1,5,1,3,,,,,,,300.0,36.0,326645.0,7386650.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,2.0,176.151615,2.0,2,300.0,36.0,-46.69920785850568,-23.6211655243824,68.0,36.0,-46.680914494213404,-23.582987581052137,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,30.0,1.0,19.0,0.0,1.0,30.0,15.0,4.0,,,,7.0,1.0,3.0,26741
68,36,328992,7391212,00680683,0,113.192661,683,1,26092018,1,1,1,2,1,006806831,0,113.192661,1,2,2,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,47.0,2015.0,,,8964.25,3,00680683102,1,79.075243,2,3,28,2,1,5,1,3,,,,,,,82.0,36.0,326859.0,7393309.0,2.0,2.0,2.0,12.0,6.0,,,,,,,,,,1.0,129.967758,6.0,4,68.0,36.0,-46.67568694026433,-23.580226710138767,82.0,36.0,-46.6963376203686,-23.56106684413338,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,0.0,1.0,9.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,1.0,3.0,26818
68,36,328992,7391212,00680683,0,113.192661,683,1,26092018,1,1,1,2,1,006806831,0,113.192661,1,2,2,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,47.0,2015.0,,,8964.25,3,00680683102,0,79.075243,2,3,28,2,1,5,1,3,,,,,,,82.0,36.0,326859.0,7393309.0,2.0,2.0,2.0,12.0,6.0,,,,,,,,,,4.0,129.967758,6.0,4,82.0,36.0,-46.6963376203686,-23.56106684413338,68.0,36.0,-46.67568694026433,-23.580226710138767,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,1.0,3.0,26821
68,36,329400,7391148,00681134,1,113.192661,1134,1,22092018,1,1,1,2,1,006811341,1,113.192661,1,2,2,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1,3.0,32.0,,,,3987.82,3,00681134101,1,107.174518,1,1,35,1,1,5,1,3,,,,,,,83.0,36.0,327661.0,7393805.0,2.0,2.0,1.0,12.0,1.0,,,,,,,,,,1.0,176.151615,6.0,2,68.0,36.0,-46.67169763944121,-23.580847609271327,83.0,36.0,-46.68842549816721,-23.556674128042992,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,10.0,0.0,1.0,10.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,3.0,27129
68,36,329400,7391148,00681134,0,113.192661,1134,1,22092018,1,1,1,2,1,006811341,0,113.192661,1,2,2,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1,3.0,32.0,,,,3987.82,3,00681134101,0,107.174518,1,1,35,1,1,5,1,3,,,,,,,83.0,36.0,327661.0,7393805.0,2.0,2.0,1.0,12.0,1.0,,,,,,,,,,2.0,176.151615,6.0,2,83.0,36.0,-46.68842549816721,-23.556674128042992,68.0,36.0,-46.67169763944121,-23.580847609271327,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,27130
68,36,329380,7391044,00681190,0,113.192661,1190,1,19102018,1,1,1,5,1,006811901,0,113.192661,1,5,2,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1,2.0,43.0,2009.0,,,7222.81,3,00681190103,1,79.075243,3,3,20,1,5,4,8,2,0.0,70.0,36.0,328965.0,7389205.0,2.0,,,,,,,,,,,,,,,,,,,1.0,129.967758,5.0,2,68.0,36.0,-46.67190544916676,-23.581784491387747,70.0,36.0,-46.67618164923994,-23.59834451060917,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,7.0,0.0,1.0,7.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,1.0,27140
68,36,329380,7391044,00681190,0,113.192661,1190,1,19102018,1,1,1,5,1,006811901,0,113.192661,1,5,2,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1,2.0,43.0,2009.0,,,7222.81,3,00681190103,0,79.075243,3,3,20,1,5,4,8,2,0.0,70.0,36.0,328965.0,7389205.0,2.0,,,,,,,,,,,,,,,,,,,2.0,129.967758,5.0,2,70.0,36.0,-46.67618164923994,-23.59834451060917,68.0,36.0,-46.67190544916676,-23.581784491387747,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,19.0,0.0,1.0,19.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,1.0,27141
69,36,328958,7389805,00690018,1,69.0,18,1,22092018,1,1,1,3,1,006900181,1,69.0,1,3,1,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,2.0,41.0,2008.0,,,15500.0,1,00690018101,1,70.424154,1,1,36,1,1,5,1,1,12000.0,,,,,,73.0,36.0,326897.0,7388319.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,1.0,115.748862,6.0,4,69.0,36.0,-46.67618137387339,-23.592926539322093,73.0,36.0,-46.69654459386566,-23.606123812685478,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,8.0,30.0,1.0,8.0,45.0,1.0,15.0,15.0,4.0,,,,8.0,1.0,3.0,27370
69,36,328958,7389805,00690018,0,69.0,18,1,22092018,1,1,1,3,1,006900181,0,69.0,1,3,1,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,2.0,41.0,2008.0,,,15500.0,1,00690018101,0,70.424154,1,1,36,1,1,5,1,1,12000.0,,,,,,73.0,36.0,326897.0,7388319.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,4.0,115.748862,6.0,4,73.0,36.0,-46.69654459386566,-23.606123812685478,69.0,36.0,-46.67618137387339,-23.592926539322093,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,45.0,1.0,19.0,0.0,1.0,15.0,15.0,4.0,,,,8.0,1.0,3.0,27373
69,36,329214,7389742,00690023,0,69.0,23,1,27092018,1,1,1,3,1,006900231,0,69.0,1,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,29.0,,,,3391.41,3,00690023101,0,70.424154,1,1,42,1,5,5,1,3,,65.0,36.0,329341.0,7389560.0,2.0,73.0,36.0,327625.0,7390058.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,3.0,115.748862,6.0,4,69.0,36.0,-46.67368066893875,-23.593522400377356,73.0,36.0,-46.689210892705084,-23.590500779015716,,,,,,,,,,,,,8.0,2.0,2.0,2.0,15.0,,,,12.0,45.0,5.0,13.0,0.0,2.0,15.0,15.0,4.0,,,,5.0,2.0,6.0,27382
69,36,329234,7390262,00690045,0,69.0,45,1,06102018,1,1,1,3,1,006900451,0,69.0,1,3,2,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1,1.0,51.0,2016.0,,,8000.0,1,00690045102,1,70.424154,2,3,35,2,1,5,1,1,4000.0,,,,,,73.0,36.0,327625.0,7390058.0,2.0,2.0,2.0,7.0,1.0,,,,,,,,,,1.0,115.748862,6.0,5,69.0,36.0,-46.67342517375574,-23.588829569296532,73.0,36.0,-46.689210892705084,-23.590500779015716,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,8.0,0.0,1.0,8.0,10.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,3.0,27435
69,36,329234,7390262,00690045,0,69.0,45,1,06102018,1,1,1,3,1,006900451,0,69.0,1,3,2,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1,1.0,51.0,2016.0,,,8000.0,1,00690045102,0,70.424154,2,3,35,2,1,5,1,1,4000.0,,,,,,73.0,36.0,327625.0,7390058.0,2.0,2.0,2.0,7.0,1.0,,,,,,,,,,4.0,115.748862,6.0,5,73.0,36.0,-46.689210892705084,-23.590500779015716,69.0,36.0,-46.681679403130076,-23.594573753879562,,,,,,,,,,,,,3.0,4.0,2.0,1.0,15.0,,,,18.0,0.0,1.0,18.0,10.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,8.0,27438
69,36,329234,7390262,00690045,0,69.0,45,1,06102018,1,1,1,3,1,006900451,0,69.0,1,3,2,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1,1.0,51.0,2016.0,,,8000.0,1,00690045102,0,70.424154,2,3,35,2,1,5,1,1,4000.0,,,,,,73.0,36.0,327625.0,7390058.0,2.0,2.0,2.0,7.0,1.0,,,,,,,,,,5.0,115.748862,6.0,5,69.0,36.0,-46.681679403130076,-23.594573753879562,69.0,36.0,-46.67342517375574,-23.588829569296532,,,,,,,,,,,,,4.0,8.0,1.0,2.0,15.0,,,,18.0,15.0,2.0,18.0,25.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,3.0,27439
69,36,329234,7390262,00690045,0,69.0,45,1,06102018,1,1,1,3,1,006900451,0,69.0,1,3,2,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1,1.0,51.0,2016.0,,,8000.0,1,00690045103,0,104.412101,3,4,4,2,2,1,6,2,0.0,69.0,36.0,328399.0,7389616.0,2.0,,,,,,,,,,,,,,,,,,,2.0,171.611316,6.0,2,69.0,36.0,-46.681679403130076,-23.594573753879562,69.0,36.0,-46.67342517375574,-23.588829569296532,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,18.0,15.0,1.0,18.0,25.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,3.0,27441
69,36,328966,7389856,00690052,1,69.0,52,1,12092018,1,1,1,1,1,006900521,1,69.0,1,1,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,3.0,30.0,,,,3579.58,3,00690052101,1,30.641911,1,1,21,1,5,4,5,3,,70.0,36.0,328960.0,7389084.0,2.0,,,,,,,,,,,,,,,,,,,1.0,50.362924,3.0,1,69.0,36.0,-46.6760971499598,-23.59246692044764,300.0,36.0,-46.68945417161574,-23.627827741809327,,,,,,,,,,,,,8.0,10.0,2.0,2.0,15.0,,,,14.0,0.0,1.0,14.0,25.0,2.0,25.0,15.0,4.0,,,,2.0,1.0,3.0,27465
69,36,328955,7389982,00690530,1,69.0,530,1,06092018,1,1,1,2,1,006905301,1,69.0,1,2,1,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1,2.0,43.0,,,,10000.0,1,00690530101,1,70.424154,1,1,36,2,1,5,1,1,7000.0,,,,,,69.0,36.0,328955.0,7389982.0,3.0,2.0,2.0,11.0,4.0,,,,,,,,,,1.0,115.748862,4.0,2,69.0,36.0,-46.67619045517023,-23.591328138231496,68.0,36.0,-46.670897294689894,-23.579537841277165,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,8.0,30.0,1.0,8.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,27520
69,36,328955,7389982,00690530,0,69.0,530,1,06092018,1,1,1,2,1,006905301,0,69.0,1,2,1,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1,2.0,43.0,,,,10000.0,1,00690530101,0,70.424154,1,1,36,2,1,5,1,1,7000.0,,,,,,69.0,36.0,328955.0,7389982.0,3.0,2.0,2.0,11.0,4.0,,,,,,,,,,2.0,115.748862,4.0,2,68.0,36.0,-46.670897294689894,-23.579537841277165,69.0,36.0,-46.67619045517023,-23.591328138231496,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,10.0,0.0,1.0,10.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,27521
69,36,329042,7389504,00690639,1,69.0,639,1,29092018,1,1,1,2,1,006906391,1,69.0,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1,2.0,38.0,,,,16000.0,1,00690639101,1,30.641911,1,1,25,1,1,5,1,1,8000.0,,,,,,68.0,36.0,329302.0,7390627.0,2.0,1.0,2.0,12.0,1.0,,,,,,,,,,1.0,50.362924,6.0,2,69.0,36.0,-46.67539298442283,-23.59565306566073,68.0,36.0,-46.672717244243735,-23.585541254052064,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,30.0,1.0,9.0,40.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,27574
69,36,329042,7389504,00690639,0,69.0,639,1,29092018,1,1,1,2,1,006906391,0,69.0,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1,2.0,38.0,,,,16000.0,1,00690639101,0,30.641911,1,1,25,1,1,5,1,1,8000.0,,,,,,68.0,36.0,329302.0,7390627.0,2.0,1.0,2.0,12.0,1.0,,,,,,,,,,2.0,50.362924,6.0,2,68.0,36.0,-46.672717244243735,-23.585541254052064,69.0,36.0,-46.67539298442283,-23.59565306566073,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,19.0,50.0,1.0,20.0,0.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,27575
69,36,329042,7389504,00690639,0,69.0,639,1,29092018,1,1,1,2,1,006906391,0,69.0,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1,2.0,38.0,,,,16000.0,1,00690639102,1,30.641911,2,5,27,1,1,5,1,1,8000.0,,,,,,68.0,36.0,328292.0,7390709.0,2.0,1.0,2.0,7.0,1.0,,,,,,,,,,1.0,50.362924,6.0,4,69.0,36.0,-46.67539298442283,-23.59565306566073,68.0,36.0,-46.68260176974739,-23.584694033745592,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,30.0,1.0,9.0,40.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,3.0,27576
69,36,329042,7389504,00690639,0,69.0,639,1,29092018,1,1,1,2,1,006906391,0,69.0,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1,2.0,38.0,,,,16000.0,1,00690639102,0,30.641911,2,5,27,1,1,5,1,1,8000.0,,,,,,68.0,36.0,328292.0,7390709.0,2.0,1.0,2.0,7.0,1.0,,,,,,,,,,4.0,50.362924,6.0,4,68.0,36.0,-46.68260176974739,-23.584694033745592,69.0,36.0,-46.67539298442283,-23.59565306566073,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,10.0,1.0,10.0,15.0,4.0,,,,8.0,2.0,3.0,27579
69,36,329304,7390283,00690759,0,69.0,759,1,13092018,1,1,1,4,1,006907591,0,69.0,1,4,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,4.0,26.0,2008.0,,,2884.19,3,00690759102,1,89.587569,2,3,17,1,4,3,5,2,0.0,64.0,36.0,330149.0,7388570.0,2.0,,,,,,,,,,,,,,,,,,,1.0,147.245774,4.0,2,69.0,36.0,-46.672737030187754,-23.58864735308324,64.0,36.0,-46.664654384572636,-23.604202574531605,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,7.0,20.0,1.0,7.0,40.0,2.0,20.0,15.0,4.0,,,,2.0,2.0,3.0,27666
69,36,329304,7390283,00690759,0,69.0,759,1,13092018,1,1,1,4,1,006907591,0,69.0,1,4,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,4.0,26.0,2008.0,,,2884.19,3,00690759102,0,89.587569,2,3,17,1,4,3,5,2,0.0,64.0,36.0,330149.0,7388570.0,2.0,,,,,,,,,,,,,,,,,,,2.0,147.245774,4.0,2,64.0,36.0,-46.664654384572636,-23.604202574531605,69.0,36.0,-46.672737030187754,-23.58864735308324,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,9.0,30.0,2.0,9.0,50.0,1.0,20.0,15.0,4.0,,,,2.0,2.0,3.0,27667
70,36,328567,7388876,00700652,0,94.447368,652,1,10082018,1,1,1,4,1,007006521,0,94.447368,1,4,2,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,2.0,42.0,2010.0,,,6843.13,3,00700652103,1,62.292624,3,3,20,1,6,4,8,2,0.0,64.0,36.0,330312.0,7388786.0,2.0,,,,,,,,,,,,,,,,,,,1.0,102.38391,5.0,2,70.0,36.0,-46.680118688204146,-23.60127280621029,64.0,36.0,-46.66303279589488,-23.602269477873843,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,7.0,0.0,1.0,7.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,27825
70,36,328567,7388876,00700652,0,94.447368,652,1,10082018,1,1,1,4,1,007006521,0,94.447368,1,4,2,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,2.0,42.0,2010.0,,,6843.13,3,00700652103,0,62.292624,3,3,20,1,6,4,8,2,0.0,64.0,36.0,330312.0,7388786.0,2.0,,,,,,,,,,,,,,,,,,,2.0,102.38391,5.0,2,64.0,36.0,-46.66303279589488,-23.602269477873843,70.0,36.0,-46.680118688204146,-23.60127280621029,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,27826
70,36,328975,7388700,00701913,1,94.447368,1913,1,24082018,1,1,1,4,1,007019131,1,94.447368,1,4,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,3.0,29.0,2008.0,,,3391.41,3,00701913101,1,73.767501,1,1,35,1,1,5,1,3,,,,,,,70.0,36.0,328975.0,7388700.0,3.0,2.0,2.0,12.0,4.0,,,,,,,,,,1.0,121.243974,5.0,2,70.0,36.0,-46.67614164197199,-23.6029050682365,300.0,36.0,-46.700752234726735,-23.63527127828653,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,15.0,30.0,1.0,15.0,55.0,1.0,25.0,15.0,4.0,,,,7.0,2.0,3.0,27986
70,36,328975,7388700,00701913,0,94.447368,1913,1,24082018,1,1,1,4,1,007019131,0,94.447368,1,4,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,3.0,29.0,2008.0,,,3391.41,3,00701913101,0,73.767501,1,1,35,1,1,5,1,3,,,,,,,70.0,36.0,328975.0,7388700.0,3.0,2.0,2.0,12.0,4.0,,,,,,,,,,2.0,121.243974,5.0,2,300.0,36.0,-46.700752234726735,-23.63527127828653,70.0,36.0,-46.67614164197199,-23.6029050682365,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,17.0,30.0,1.0,18.0,0.0,1.0,30.0,15.0,4.0,,,,7.0,2.0,3.0,27987
71,36,327759,7388375,00710043,0,171.604167,43,1,11052018,1,1,1,6,1,007100431,0,171.604167,1,6,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,00710043105,1,117.379804,5,4,16,1,4,3,8,3,,71.0,36.0,328410.0,7387342.0,1.0,,,,,,,,,,,,,,,,,,,1.0,192.924982,2.0,2,71.0,36.0,-46.68809270091498,-23.60571028784319,71.0,36.0,-46.68183356560616,-23.61510614367513,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,6.0,55.0,1.0,7.0,0.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,28035
71,36,327759,7388375,00710043,0,171.604167,43,1,11052018,1,1,1,6,1,007100431,0,171.604167,1,6,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,00710043105,0,117.379804,5,4,16,1,4,3,8,3,,71.0,36.0,328410.0,7387342.0,1.0,,,,,,,,,,,,,,,,,,,2.0,192.924982,2.0,2,71.0,36.0,-46.68183356560616,-23.61510614367513,71.0,36.0,-46.68809270091498,-23.60571028784319,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,16.0,0.0,1.0,16.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,28036
71,36,328641,7387642,00710790,0,171.604167,790,1,03092018,1,1,1,3,1,007107901,0,171.604167,1,3,2,,,,,,,,,,,,,,,0,,,,,,7309.58,4,00710790103,1,135.194845,3,4,20,1,5,4,8,3,,82.0,36.0,327331.0,7392446.0,2.0,,,,,,,,,,,,,,,,,,,1.0,222.205713,6.0,2,71.0,36.0,-46.67953565781375,-23.612422054197612,82.0,36.0,-46.691814606521746,-23.568908975876685,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,6.0,30.0,1.0,7.0,0.0,1.0,30.0,15.0,4.0,,,,7.0,1.0,2.0,28154
71,36,328641,7387642,00710790,0,171.604167,790,1,03092018,1,1,1,3,1,007107901,0,171.604167,1,3,2,,,,,,,,,,,,,,,0,,,,,,7309.58,4,00710790103,0,135.194845,3,4,20,1,5,4,8,3,,82.0,36.0,327331.0,7392446.0,2.0,,,,,,,,,,,,,,,,,,,2.0,222.205713,6.0,2,82.0,36.0,-46.691814606521746,-23.568908975876685,71.0,36.0,-46.67953565781375,-23.612422054197612,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,12.0,30.0,1.0,13.0,0.0,1.0,30.0,15.0,4.0,,,,7.0,1.0,3.0,28155
72,36,327836,7386274,00720361,1,100.642857,361,1,16052018,1,1,1,3,1,007203611,1,100.642857,1,3,2,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,2.0,44.0,2012.0,,,7623.57,3,00720361101,1,155.512197,1,1,53,1,1,5,1,3,,,,,,,72.0,36.0,327836.0,7386274.0,3.0,2.0,2.0,12.0,6.0,,,,,,,,,,1.0,255.599233,3.0,5,72.0,36.0,-46.687581243589364,-23.62468766954291,81.0,36.0,-46.694074455378875,-23.57783301226548,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,30.0,1.0,9.0,55.0,1.0,25.0,15.0,4.0,,,,7.0,1.0,1.0,28519
72,36,327836,7386274,00720361,0,100.642857,361,1,16052018,1,1,1,3,1,007203611,0,100.642857,1,3,2,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,2.0,44.0,2012.0,,,7623.57,3,00720361101,0,155.512197,1,1,53,1,1,5,1,3,,,,,,,72.0,36.0,327836.0,7386274.0,3.0,2.0,2.0,12.0,6.0,,,,,,,,,,2.0,255.599233,3.0,5,81.0,36.0,-46.694074455378875,-23.57783301226548,56.0,36.0,-46.645461643823204,-23.581678557845148,,,,,,,,,,,,,3.0,3.0,2.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,30.0,1.0,30.0,15.0,4.0,,,,7.0,1.0,1.0,28520
